timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-29T19:27:08,codecarbon,8faed29a-971c-4b20-9ceb-c4aa8de9ae43,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.7294148998335,0.00016084063035039006,2.3901131486835445e-05,120.0,0.0,10.0,0.0002242990466610839,0.0,1.8689792499774033e-05,0.00024298883916085793,0.0,Poland,POL,,,,Windows-11-10.0.26100-SP0,3.12.4,3.1.1,16,AMD Ryzen 7 7730U with Radeon Graphics,,,21.0362,52.2394,15.279537200927734,machine,N,1.0,0.0
