timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-29T19:27:30,codecarbon,26765d1b-8a9c-457c-9836-a292c74e5c20,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8510448997840285,4.423237607300247e-05,2.3895895814392887e-05,120.0,0.0,10.0,6.168493333583076e-05,0.0,5.138814444136289e-06,6.682374777996705e-05,0.0,Poland,POL,,,,Windows-11-10.0.26100-SP0,3.12.4,3.1.1,16,AMD Ryzen 7 7730U with Radeon Graphics,,,21.0362,52.2394,15.279537200927734,machine,N,1.0,0.0
